city_id,city_name,country_name,country_id
1778,San Carlos Sud,Argentina,1
1779,Municipalidad de Tampico,Mexico,10
1780,Corrales,Colombia,5
1781,Guaminí,Argentina,1
1782,Prefeitura de São Leopoldo,Brazil,3
1783,San Sebastián de Mariquita,Colombia,5
1784,Municipalidad de la Ciudad de Neuquén,Argentina,1
1785,Uranga,Argentina,1
1786,Municipio de Cajamarca,Colombia,5
1787,San Pedro Garza García,Mexico,10
1788,Renca,Chile,4
1789,Metropolitan Municipality of Lima,Peru,13
1790,Beteitiva,Colombia,5
1791,Municipalidad de San Carlos de Bariloche,Argentina,1
1792,Mexico City,Mexico,10
1793,Ayuntamiento San Nicolás de los Garza,Mexico,10
1794,Alcaldia de Manizales,Colombia,5
1795,Municipalidad de Bellavista,Peru,13
1796,Prefeitura Municipal de Petrolina,Brazil,3
1797,Prefeitura de Tangará da Serra,Brazil,3
1798,Municipalidad de La Unión,Costa Rica,6
1799,Prefeitura de Osasco,Brazil,3
1800,Montes de Oca,Costa Rica,6
1801,Prefeitura de Porto Velho,Brazil,3
1802,Prefeitura de Serra Talhada,Brazil,3
1803,Municipalidad de San Carlos de Bariloche,Argentina,1
1804,Municipalidad de Temuco,Chile,4
1805,Prefeitura de Duque de Caxias,Brazil,3
1806,Prefeitura de Serra Talhada,Brazil,3
1807,Prefeitura Municipal de São José dos Campos,Brazil,3
1808,Alcaldía de Ríohacha,Colombia,5
1809,Municipalidad de Belén,Costa Rica,6
1810,Municipalidad de Montecarlo,Argentina,1
1811,Municipalidad de Provincial de Arequipa,Peru,13
1812,Junta Intermunicipal de Medio Ambiente Altos Sur (JIAS),Mexico,10
1813,Gobierno Municipal de León de los Aldamas,Mexico,10
1814,Municipalidad de Talca,Chile,4
1815,Prefeitura de São Paulo,Brazil,3
1816,Guaminí,Argentina,1
1817,Ayuntamiento de Hermosillo,Mexico,10
1818,Prefeitura de Florianópolis,Brazil,3
1819,Montes de Oca,Costa Rica,6
1820,Prefeitura de São Leopoldo,Brazil,3
1821,Ocú,Panama,11
1822,Município de Aparecida,Brazil,3
1823,Prefeitura de Engenheiro Coelho,Brazil,3
1824,Alcaldia de Pasto,Colombia,5
1825,Reconquista,Argentina,1
1826,Prefeitura do Rio de Janeiro,Brazil,3
1827,Prefeitura de Brumadinho,Brazil,3
1828,Junta Intermunicipal de Medio Ambiente Altos Sur (JIAS),Mexico,10
1829,Municipalidad de Peñalolén,Chile,4
1830,Prefeitura da Estância Turística de ITU,Brazil,3
1831,Prefeitura de Alexânia,Brazil,3
1832,Ciudad de Asunción,Paraguay,12
1833,Ayuntamiento de Celaya,Mexico,10
1834,Municipality of San Pedro Tlaquepaque,Mexico,10
1835,San Pedro Garza García,Mexico,10
1836,Municipalidad de Belén,Costa Rica,6
1837,Municipalidad de Quepos,Costa Rica,6
1838,Ciudad de Asunción,Paraguay,12
1839,Comodoro Rivadavia,Argentina,1
1840,Municipality of Porto Alegre,Brazil,3
1841,Municipalidad  de Valparaíso,Chile,4
1842,Ayuntamiento de Tonalá,Mexico,10
1843,Prefeitura Municipal de São José dos Campos,Brazil,3
1844,Municipality of Recife,Brazil,3
1845,Municipalidad de Independencia (Peru),Peru,13
1846,Municipality of Tópaga,Colombia,5
1847,Municipalidad de Cañas,Costa Rica,6
1848,Gobierno Municipal de León de los Aldamas,Mexico,10
1849,Ayuntamiento de Zapopan,Mexico,10
1850,Municipalidad de Provincial de Arequipa,Peru,13
1851,Prefeitura de São Cristóvão,Brazil,3
1852,Alcaldia de Valdivia,Chile,4
1853,Ayuntamiento de Hermosillo,Mexico,10
1854,Bogotá Distrito Capital,Colombia,5
1855,Prefeitura de Iperó,Brazil,3
1856,Puerto Cortés,Honduras,9
1857,Gobierno Municipal de León de los Aldamas,Mexico,10
1858,Prefeitura de Cruzeiro do Sul,Brazil,3
1859,Prefeitura Municipal de Santos,Brazil,3
1860,Municipalidad de Temuco,Chile,4
1861,Bogotá Distrito Capital,Colombia,5
1862,Prefeitura de Cocal do Sul,Brazil,3
1863,Guarco,Costa Rica,6
1864,Municipalidad de San José,Costa Rica,6
1865,Junta Intermunicipal de Medio Ambiente Altos Sur (JIAS),Mexico,10
1866,Municipalidad de La Unión,Costa Rica,6
1867,Ayuntamiento de Tonalá,Mexico,10
1868,Gobierno Autónomo Municipal de Tarija,Bolivia,2
1869,Gobierno Municipal de León de los Aldamas,Mexico,10
1870,Intendencia de Montevideo,Uruguay,14
1871,Municipality of Irapuato,Mexico,10
1872,Municipio de Bucaramanga,Colombia,5
1873,Alcaldia de Pereira,Colombia,5
1874,Santiago de Cali,Colombia,5
1875,Municipalidad de San Carlos de Bariloche,Argentina,1
1876,Itagüí,Colombia,5
1877,Municipio de Chitré,Panama,11
1878,Municipalidad de La Unión,Costa Rica,6
1879,Municipalidad de Montecarlo,Argentina,1
1880,Municipality of Recife,Brazil,3
1881,Municipio de San Jose,Guatemala,8
1882,Municipalidad de Miraflores,Peru,13
1883,Prefeitura Municipal de João Pessoa,Brazil,3
1884,Municipalidad de Montecarlo,Argentina,1
1885,Municipalidad de Desamparados,Costa Rica,6
1886,Mongua,Colombia,5
1887,General Pueyrredon,Argentina,1
1888,Ayuntamiento de Tonalá,Mexico,10
1889,Prefeitura Municipal de João Pessoa,Brazil,3
1890,Municipality of Curridabat,Costa Rica,6
1891,Renca,Chile,4
1892,Municipalidad de Machu Picchu,Peru,13
1893,Municipio de Tierras Altas,Panama,11
1894,Floresta,Colombia,5
1895,Gobierno Municipal de León de los Aldamas,Mexico,10
1896,Municipality of Recife,Brazil,3
1897,Ayuntamiento de Celaya,Mexico,10
1898,Municipalidad de Maipú,Chile,4
1899,Municipality of Campinas,Brazil,3
1900,Camilo Aldao,Argentina,1
1901,Prefeitura Municipal de Sertãozinho,Brazil,3
1902,Metepec,Mexico,10
1903,Municipality of Porto Alegre,Brazil,3
1904,Municipality of Medellín,Colombia,5
1905,Municipalidad de La Unión,Costa Rica,6
1906,Metepec,Mexico,10
1907,Municipality of Corrientes,Argentina,1
1908,Alajuela,Costa Rica,6
1909,Municipio de Mérida,Mexico,10
1910,Prefeitura de Lorena,Brazil,3
1911,Valle de Santiago,Mexico,10
1912,Junta Intermunicipal de Medio Ambiente de la Costa Sur (JICOSUR),Mexico,10
1913,Municipalidad Distrital de Ate,Peru,13
1914,Prefeitura de Canápolis,Brazil,3
1915,Municipality of Belo Horizonte,Brazil,3
1916,Municipality of Fortaleza,Brazil,3
1917,Prefeitura Municipal de Boa Vista,Brazil,3
1918,Itagüí,Colombia,5
1919,Prefeitura Municipal de São José dos Campos,Brazil,3
1920,Municipalidad de Temuco,Chile,4
1921,Prefeitura de Extrema,Brazil,3
1922,Municipalidad Venado Tuerto,Argentina,1
1923,Municipalidad de Quepos,Costa Rica,6
1924,Municipio de Mérida,Mexico,10
1925,San Antonio,Chile,4
1926,Santiago de Cali,Colombia,5
1927,Municipio de Cajamarca,Colombia,5
1928,San Rafael de Heredia,Costa Rica,6
1929,Chacabuco,Argentina,1
1930,Prefeitura de Osasco,Brazil,3
1931,Municipio de San Jose,Guatemala,8
1932,City of Buenos Aires,Argentina,1
1933,Municipality of Porto Alegre,Brazil,3
1934,Municipalidad de Quepos,Costa Rica,6
1935,Itagüí,Colombia,5
1936,Envigado,Colombia,5
1937,Junta Intermunicipal de Medio Ambiente de Sierra Occidental y Costa (JISOC),Mexico,10
1938,Comodoro Rivadavia,Argentina,1
1939,Gámeza,Colombia,5
1940,Alcaldía Distrital de Santa Marta,Colombia,5
1941,Municipalidad de la Ciudad de Neuquén,Argentina,1
1942,Municipalidad de Desamparados,Costa Rica,6
1943,Prefeitura Municipal de Caieiras,Brazil,3
1944,Comodoro Rivadavia,Argentina,1
1945,Ramona,Argentina,1
1946,Guaminí,Argentina,1
1947,Comodoro Rivadavia,Argentina,1
1948,Municipalidad de Quepos,Costa Rica,6
1949,Santa Fé Ciudad,Argentina,1
1950,Municipality of Tópaga,Colombia,5
1951,Lince,Peru,13
1952,Bogotá Distrito Capital,Colombia,5
1953,Prefeitura de Extrema,Brazil,3
1954,Aipromades Lago de Chapala,Mexico,10
1955,Lince,Peru,13
1956,Prefeitura de Cordeirópolis,Brazil,3
1957,Ocú,Panama,11
1958,Ayuntamiento de Hermosillo,Mexico,10
1959,Alcaldia Distrital de Cartagena de Indias,Colombia,5
1960,Municipalidad de Avellaneda,Argentina,1
1961,Alcaldia de Manizales,Colombia,5
1962,Santa Bárbara (Costa Rica),Costa Rica,6
1963,Prefeitura de Pau Brasil,Brazil,3
1964,Alcaldía de Florencia,Colombia,5
1965,Municipio de Cajamarca,Colombia,5
1966,Municipalidad de Quepos,Costa Rica,6
1967,Municipalidad de Provincial de Arequipa,Peru,13
1968,Prefeitura de Guanhães,Brazil,3
1969,Municipalidad  de Valparaíso,Chile,4
1970,San Justo (Argentina),Argentina,1
1971,Municipality of San Antonio de Areco,Argentina,1
1972,Intendencia de Montevideo,Uruguay,14
1973,Junta Municipal de Medio Ambiente Lagunas (JIMAL),Mexico,10
1974,Municipalidad  de Valparaíso,Chile,4
1975,Prefeitura de Quissamã,Brazil,3
1976,Ayuntamiento de Jesús María,Mexico,10
1977,Alcaldía de Florencia,Colombia,5
1978,Junta Intermunicipal de la Región Norte del Estado de Jalisco (JINOR),Mexico,10
1979,Prefeitura de Campo Grande,Brazil,3
1980,Godoy Cruz,Argentina,1
1981,Prefeitura de Lorena,Brazil,3
1982,Ciudad de Asunción,Paraguay,12
1983,Municipio de Colima,Mexico,10
1984,Prefeitura de Sorocaba,Brazil,3
1985,Prefeitura Municipal de Contagem,Brazil,3
1986,City of Salvador,Brazil,3
1987,Prefeitura de Pilões,Brazil,3
1988,Alcaldía de Panamá,Panama,11
1989,Municipalidad de Quepos,Costa Rica,6
1990,City of Goiânia,Brazil,3
1991,Tilarán,Costa Rica,6
1992,Prefeitura de Presidente Prudente,Brazil,3
1993,Prefeitura Municipal de Petrolina,Brazil,3
1994,Gámeza,Colombia,5
1995,Guatemala City,Guatemala,8
1996,Prefeitura de Engenheiro Coelho,Brazil,3
1997,Municipalidad de Montecarlo,Argentina,1
1998,Guatemala City,Guatemala,8
1999,Prefeitura de São Luís,Brazil,3
2000,Prefeitura de Rolândia,Brazil,3
2001,Alcaldía Distrital de Santa Marta,Colombia,5
2002,Municipio La Chorrera,Panama,11
2003,Ayuntamiento de Centro,Mexico,10
2004,Prefeitura de Lorena,Brazil,3
2005,Municipalidad de Belén,Costa Rica,6
2006,Prefeitura de Santa Bárbara,Brazil,3
2007,Municipio de San Pedro de Urabá,Colombia,5
2008,Municipio de Escuintla,Guatemala,8
2009,Prefeitura de Campina Grande,Brazil,3
2010,Puerto Cortés,Honduras,9
2011,Valle de Santiago,Mexico,10
2012,Municipalidad  de Rosario,Argentina,1
2013,Municipality of Irapuato,Mexico,10
2014,Zinacantepec,Mexico,10
2015,Ayuntamiento de Celaya,Mexico,10
2016,Municipalidad de Montecarlo,Argentina,1
2017,Prefeitura Municipal de Petrolina,Brazil,3
2018,Ayuntamiento de Puerto Vallarta,Mexico,10
2019,Municipio de San Jose,Guatemala,8
2020,Renca,Chile,4
2021,Municipality of Campinas,Brazil,3
2022,Municipalidad de Miraflores,Peru,13
2023,Rio das Flores,Brazil,3
2024,Alcaldía de Sincelejo,Colombia,5
2025,Prefeitura de Campo Grande,Brazil,3
2026,Municipio de Mérida,Mexico,10
2027,Guatemala City,Guatemala,8
2028,Municipalidad Distrital de Ate,Peru,13
2029,Ayuntamiento de Cuernavaca,Mexico,10
2030,Mongui,Colombia,5
2031,Prefeitura de São Cristóvão,Brazil,3
2032,Alcaldia de Manizales,Colombia,5
2033,Ciudad de Asunción,Paraguay,12
2034,Prefeitura de São Cristóvão,Brazil,3
2035,Municipio de Bucaramanga,Colombia,5
2036,Reconquista,Argentina,1
2037,Municipalidad de Peñalolén,Chile,4
2038,Mexico City,Mexico,10
2039,Municipalidad de General Alvear (Mendoza),Argentina,1
2040,Alcaldia de Montería,Colombia,5
2041,Municipality of Tópaga,Colombia,5
2042,Prefeitura do Jaboatão dos Guararapes,Brazil,3
2043,Comodoro Rivadavia,Argentina,1
2044,Junta Municipal de Medio Ambiente Lagunas (JIMAL),Mexico,10
2045,Prefeitura Municipal de Caieiras,Brazil,3
2046,Ayuntamiento de Chihuahua,Mexico,10
2047,Municipio de Iztapa,Guatemala,8
2048,Municipality of San Martín de los Andes,Argentina,1
2049,Prefeitura de Cruzeiro do Sul,Brazil,3
2050,Prefeitura de Goiás (Goiás Velho),Brazil,3
2051,Prefeitura de Monteiro Lobato,Brazil,3
2052,Gámeza,Colombia,5
2053,Prefeitura de Manaus,Brazil,3
2054,Municipio de San Jose,Guatemala,8
2055,Prefeitura de Guabiruba,Brazil,3
2056,Alcaldia de Montería,Colombia,5
2057,Municipalidad de Quepos,Costa Rica,6
2058,Municipalidad de Bellavista,Peru,13
2059,Municipio de Tierras Altas,Panama,11
2060,Prefeitura de Ilhabela,Brazil,3
2061,Mexico City,Mexico,10
2062,Junta Intermunicipal de Medio Ambiente Altos Norte (JIAN),Mexico,10
2063,Prefeitura de Itá,Brazil,3
2064,Prefeitura de Treze Tílias,Brazil,3
2065,Prefeitura de São Cristóvão,Brazil,3
2066,Municipio de Escuintla,Guatemala,8
2067,Junta Intermunicipal de Medio Ambiente Altos Norte (JIAN),Mexico,10
2068,Prefeitura de São Leopoldo,Brazil,3
2069,Ayuntamiento de Apodaca,Mexico,10
2070,Prefeitura do Rio de Janeiro,Brazil,3
2071,Bogotá Distrito Capital,Colombia,5
2072,Guatemala City,Guatemala,8
2073,Municipalidad  de Rosario,Argentina,1
2074,Municipalidad Cerro Navia,Chile,4
2075,Municipalidad Distrital de La Molina,Peru,13
2076,Ayuntamiento de Victoria (Tamaulipas),Mexico,10
2077,Municipality of Fortaleza,Brazil,3
2078,Municipality of San Antonio de Areco,Argentina,1
2079,Beteitiva,Colombia,5
2080,Alcaldía de Sincelejo,Colombia,5
2081,Bogotá Distrito Capital,Colombia,5
2082,Prefeitura da Cidade de São José do Rio Preto,Brazil,3
2083,Prefeitura Municipal de Boa Vista,Brazil,3
2084,Prefeitura de Itapoá,Brazil,3
2085,Prefeitura de Curvelo,Brazil,3
2086,Ayuntamiento de Cuernavaca,Mexico,10
2087,Municipality of Rauch,Argentina,1
2088,Municipalidad Venado Tuerto,Argentina,1
2089,Ayuntamiento de Tonalá,Mexico,10
2090,Alcaldía de Cúcuta,Colombia,5
2091,Municipio de Bucaramanga,Colombia,5
2092,Prefeitura de Quissamã,Brazil,3
2093,Uruapan,Mexico,10
2094,Ayuntamiento de Apodaca,Mexico,10
2095,Municipalidad de Puerto Barrios,Guatemala,8
2096,Alcaldía de Cuenca,Ecuador,7
2097,Prefeitura de São Cristóvão,Brazil,3
2098,Alcaldia de Pasto,Colombia,5
2099,Municipalidad de la Ciudad de Neuquén,Argentina,1
2100,Municipality of San Pedro Tlaquepaque,Mexico,10
2101,Municipalidad Distrital de Ate,Peru,13
2102,Municipio de San Pedro de Urabá,Colombia,5
2103,General Pueyrredon,Argentina,1
2104,Alcaldia de Pereira,Colombia,5
2105,Metropolitan Municipality of Lima,Peru,13
2106,Chacabuco,Argentina,1
2107,Ayuntamiento de Celaya,Mexico,10
2108,Renca,Chile,4
2109,Municipalidad Distrital de Ate,Peru,13
2110,Municipalidad de San Isidro (Lima),Peru,13
2111,Prefeitura Municipal de Contagem,Brazil,3
2112,Prefeitura Municipal de Sertãozinho,Brazil,3
2113,Prefeitura de Itá,Brazil,3
2114,Zarcero,Costa Rica,6
2115,Ayuntamiento de Apodaca,Mexico,10
2116,Ciudad de Asunción,Paraguay,12
2117,Prefeitura de Conde (Paraíba),Brazil,3
2118,Metropolitan Municipality of Lima,Peru,13
2119,Municipalidad de Santiago de Surco,Peru,13
2120,Prefeitura de São Leopoldo,Brazil,3
2121,Municipality of La Antigua Guatemala,Guatemala,8
2122,San Antonio,Chile,4
2123,Prefeitura de São José dos Pinhais,Brazil,3
2124,Municipality of Resistencia,Argentina,1
2125,Alcaldia de Manizales,Colombia,5
2126,Gámeza,Colombia,5
2127,Playa del Carmen,Mexico,10
2128,Corrales,Colombia,5
2129,Goicoechea,Costa Rica,6
2130,Municipalidad de San Isidro (Lima),Peru,13
2131,Ocú,Panama,11
2132,Alcaldía de Yopal,Colombia,5
2133,Santiago de Guayaquil,Ecuador,7
2134,Prefeitura de Pedreira,Brazil,3
2135,Alcaldía de Panamá,Panama,11
2136,Municipalidad de San Borja,Peru,13
2137,Prefeitura de Boa Ventura,Brazil,3
2138,Bogotá Distrito Capital,Colombia,5
2139,Puerto Cortés,Honduras,9
2140,Municipality of Campinas,Brazil,3
2141,Tilarán,Costa Rica,6
2142,Prefeitura de Niterói,Brazil,3
2143,Prefeitura de Pato Branco,Brazil,3
2144,Prefeitura de Brumadinho,Brazil,3
2145,Municipality of San Pedro Tlaquepaque,Mexico,10
2146,San Rafael de Heredia,Costa Rica,6
2147,Junta Intermunicipal de Medio Ambiente Region Valles (JIMAV),Mexico,10
2148,Junta Intermunicipal de la Cuenca Baja del Rio Ayuquila (JIRA),Mexico,10
2149,Alcaldía de Sincelejo,Colombia,5
2150,Ayuntamiento de San Luis Potosí,Mexico,10
2151,Prefeitura Municipal de Contagem,Brazil,3
2152,Alcaldia de Montería,Colombia,5
2153,Prefeitura de Extrema,Brazil,3
2154,Chacabuco,Argentina,1
2155,Reconquista,Argentina,1
2156,Municipalidad de Santiago,Chile,4
2157,Prefeitura de Brasiléia,Brazil,3
2158,Metropolitan Municipality of Lima,Peru,13
2159,Renca,Chile,4
2160,Santiago de Guayaquil,Ecuador,7
2161,Gámeza,Colombia,5
2162,Municipality of San Pedro Tlaquepaque,Mexico,10
2163,Ayuntamiento de Centro,Mexico,10
2164,Prefeitura de Canápolis,Brazil,3
2165,Prefeitura de Canápolis,Brazil,3
2166,Municipality of Recife,Brazil,3
2167,Goicoechea,Costa Rica,6
2168,Prefeitura de Niterói,Brazil,3
2169,Prefeitura de Rio Branco,Brazil,3
2170,Municipality of San Martín de los Andes,Argentina,1
2171,Coatzacoalcos,Mexico,10
2172,Municipality of Patagones,Argentina,1
2173,Prefeitura de Brumadinho,Brazil,3
2174,Municipality of Curitiba,Brazil,3
2175,Prefeitura de Lorena,Brazil,3
2176,Prefeitura de Campo Grande,Brazil,3
2177,San Bernardo,Chile,4
2178,Prefeitura de Serra Talhada,Brazil,3
2179,Municipality of Caldas,Colombia,5
2180,Municipio de Tierras Altas,Panama,11
2181,Prefeitura Municipal de Boa Vista,Brazil,3
2182,Municipality of Corrientes,Argentina,1
2183,Prefeitura de Osasco,Brazil,3
2184,Ramona,Argentina,1
2185,Municipalidad de Bellavista,Peru,13
2186,Alcaldia de Pereira,Colombia,5
2187,Municipalidad de Provincial de Arequipa,Peru,13
2188,Ciudad de Mendoza,Argentina,1
2189,Guatemala City,Guatemala,8
2190,Ciudad de Mendoza,Argentina,1
2191,Ayuntamiento de Hermosillo,Mexico,10
2192,Santiago de Guayaquil,Ecuador,7
2193,City of Monterrey,Mexico,10
2194,Municipalidad de Quepos,Costa Rica,6
2195,Prefeitura Municipal de Sumaré,Brazil,3
2196,Municipality of Coronel Dominguez,Argentina,1
2197,Prefeitura de Dois Irmãos,Brazil,3
2198,Mongua,Colombia,5
2199,Municipalidad de Cañas,Costa Rica,6
2200,Prefeitura de Palmas,Brazil,3
2201,Prefeitura de Guanhães,Brazil,3
2202,Concejo Municipal de Distrito de Monte Verde,Costa Rica,6
2203,City of Salvador,Brazil,3
2204,Alcaldía de Yopal,Colombia,5
2205,Municipalidad de Talca,Chile,4
2206,City of Salvador,Brazil,3
2207,San Antonio,Chile,4
2208,Municipalidad de Santiago de Surco,Peru,13
2209,Prefeitura de São Leopoldo,Brazil,3
2210,Municipality of Fortaleza,Brazil,3
2211,Alcaldía de Panamá,Panama,11
2212,Junta intermunicipal para la gestión integral de la cuenca del Río Coahuayana (JIRCO),Mexico,10
2213,Prefeitura do Jaboatão dos Guararapes,Brazil,3
2214,Guaminí,Argentina,1
2215,Bogotá Distrito Capital,Colombia,5
2216,Alcaldía Distrital de Santa Marta,Colombia,5
2217,Prefeitura de Itatiba,Brazil,3
2218,Region Metropolitana de Guadalajara,Mexico,10
2219,Prefeitura Municipal de Caieiras,Brazil,3
2220,Uranga,Argentina,1
2221,Bogotá Distrito Capital,Colombia,5
2222,Alcaldia de Manizales,Colombia,5
2223,Municipalidad de La Unión,Costa Rica,6
2224,Prefeitura de Vitória,Brazil,3
2225,Municipalidad  de Rosario,Argentina,1
2226,Municipalidad de Puerto Barrios,Guatemala,8
2227,Gobierno Autónomo Municipal de Tarija,Bolivia,2
2228,Municipalidad  de Rosario,Argentina,1
2229,Junta Intermunicipal de Medio Ambiente de la Costa Sur (JICOSUR),Mexico,10
2230,Ayuntamiento de Hermosillo,Mexico,10
2231,Prefeitura de Guabiruba,Brazil,3
2232,Prefeitura de São José dos Pinhais,Brazil,3
2233,Prefeitura de Vitória,Brazil,3
2234,Municipio de Iztapa,Guatemala,8
2235,Prefeitura da Estância Turística de ITU,Brazil,3
2236,Municipality of Medellín,Colombia,5
2237,Municipality of Tópaga,Colombia,5
2238,Municipio de Maneiro,Venezuela,15
2239,San Carlos Sud,Argentina,1
2240,Municipalidad de San Borja,Peru,13
2241,Prefeitura Municipal de São José dos Campos,Brazil,3
2242,Goicoechea,Costa Rica,6
2243,Municipalidad  de Valparaíso,Chile,4
2244,Gobierno Municipal de Toluca de Lerdo,Mexico,10
2245,Prefeitura de Goiás (Goiás Velho),Brazil,3
2246,Municipalidad de Talca,Chile,4
2247,Prefeitura da Estância Turística de ITU,Brazil,3
2248,Municipality of Campinas,Brazil,3
2249,Municipality of Caldas,Colombia,5
2250,Municipalidad de Tampico,Mexico,10
2251,Region Metropolitana de Guadalajara,Mexico,10
2252,Prefeitura de Guanhães,Brazil,3
2253,Prefeitura da Estância Turística de ITU,Brazil,3
2254,Ayuntamiento de Chihuahua,Mexico,10
2255,Prefeitura de Ilhabela,Brazil,3
2256,Junta Intermunicipal de Medio Ambiente del Ayuquila Alto,Mexico,10
2257,Prefeitura de Carnaúba dos Dantas,Brazil,3
2258,Prefeitura de Itá,Brazil,3
2259,Municipality of Fortaleza,Brazil,3
2260,Municipio de Santa Catarina Pinula,Guatemala,8
2261,Municipalidad de Santiago,Chile,4
2262,Ayuntamiento de Culiacán,Mexico,10
2263,Junta intermunicipal para la gestión integral de la cuenca del Río Coahuayana (JIRCO),Mexico,10
2264,Municipalidad de Temuco,Chile,4
2265,Ocú,Panama,11
2266,Municipality of San Antonio de Areco,Argentina,1
2267,Tilarán,Costa Rica,6
2268,Metropolitan Municipality of Lima,Peru,13
2269,Prefeitura de Dois Irmãos,Brazil,3
2270,Municipality of La Antigua Guatemala,Guatemala,8
2271,Municipalidad de Vitacura,Chile,4
2272,Municipalidad de Belén,Costa Rica,6
2273,Mongua,Colombia,5
2274,Municipio de Iztapa,Guatemala,8
2275,Playa del Carmen,Mexico,10
2276,Municipality of Belo Horizonte,Brazil,3
2277,Municipality of Corrientes,Argentina,1
2278,Oreamuno,Costa Rica,6
2279,General Pueyrredon,Argentina,1
2280,Municipalidad de General Alvear (Mendoza),Argentina,1
2281,Santa Bárbara (Costa Rica),Costa Rica,6
2282,Municipalidad de Quepos,Costa Rica,6
2283,Junta Intermunicipal de Medio Ambiente del Ayuquila Alto,Mexico,10
2284,Municipalidad de Portoviejo,Ecuador,7
2285,Municipio de Chitré,Panama,11
2286,Prefeitura de Vitória,Brazil,3
2287,Ayuntamiento de Chihuahua,Mexico,10
2288,Camilo Aldao,Argentina,1
2289,Municipality of San Antonio de Areco,Argentina,1
2290,Municipalidad de San Carlos de Bariloche,Argentina,1
2291,Municipalidad de Desamparados,Costa Rica,6
2292,Beteitiva,Colombia,5
2293,Municipalidad de Santiago,Chile,4
2294,Ayuntamiento de Atenguillo,Mexico,10
2295,Municipalidad de Cañas,Costa Rica,6
2296,Municipalidad de la Ciudad de Neuquén,Argentina,1
2297,Alcaldía de Panamá,Panama,11
2298,City of Salvador,Brazil,3
2299,Municipality of San Pedro Tlaquepaque,Mexico,10
2300,Prefeitura de Pilões,Brazil,3
2301,Prefeitura de Rafard,Brazil,3
2302,Alcaldía Municipal de Armenia,Colombia,5
2303,Municipality of Belo Horizonte,Brazil,3
2304,Municipio de Loja,Ecuador,7
2305,Ayuntamiento de Apodaca,Mexico,10
2306,Ayuntamiento de Hermosillo,Mexico,10
2307,Prefeitura de Treze Tílias,Brazil,3
2308,Prefeitura de Ilhabela,Brazil,3
2309,Municipalidad  de Rosario,Argentina,1
2310,Municipalidad  de Valparaíso,Chile,4
2311,Ayuntamiento de Morelia,Mexico,10
2312,Alcaldía de Villavicencio,Colombia,5
2313,Metepec,Mexico,10
2314,City of Goiânia,Brazil,3
2315,Renca,Chile,4
2316,Santa Ana (Costa Rica),Costa Rica,6
2317,Municipalidad de Miraflores,Peru,13
2318,Prefeitura do município de Paiçandu,Brazil,3
2319,Municipio de Mérida,Mexico,10
2320,Prefeitura Municipal de Sumaré,Brazil,3
2321,Beteitiva,Colombia,5
2322,Municipalidad de Santiago de Surco,Peru,13
2323,Municipalidad de Comas,Peru,13
2324,Municipalidad de Belén,Costa Rica,6
2325,Municipalidad Distrital de La Molina,Peru,13
2326,Alcaldía Distrital de Santa Marta,Colombia,5
2327,Municipio de Escuintla,Guatemala,8
2328,Municipality of Curitiba,Brazil,3
2329,Municipalidad de Desamparados,Costa Rica,6
2330,San Antonio,Chile,4
2331,Santa Ana (Costa Rica),Costa Rica,6
2332,Municipalidad de Independencia (Peru),Peru,13
2333,Prefeitura Municipal de São José dos Campos,Brazil,3
2334,Municipalidad de Avellaneda,Argentina,1
2335,Municipality of Campinas,Brazil,3
2336,Municipality of Campinas,Brazil,3
2337,Santiago de Cali,Colombia,5
2338,Prefeitura Municipal de Canoas,Brazil,3
2339,Goicoechea,Costa Rica,6
2340,Prefeitura de Engenheiro Coelho,Brazil,3
2341,Municipality of San Martín de los Andes,Argentina,1
2342,Alcaldía Distrital de Barranquilla,Colombia,5
2343,Municipality of Coronel Dominguez,Argentina,1
2344,Municipio de Tierras Altas,Panama,11
2345,Gobierno Municipal de León de los Aldamas,Mexico,10
2346,Ayuntamiento de Jesús María,Mexico,10
2347,Concejo Municipal de Distrito de Monte Verde,Costa Rica,6
2348,Alcaldía de Tegucigalpa,Honduras,9
2349,Municipio de San Jose,Guatemala,8
2350,Municipalidad de San Isidro (Lima),Peru,13
2351,Santa Bárbara (Costa Rica),Costa Rica,6
2352,Municipality of Recife,Brazil,3
2353,Alcaldia Distrital de Cartagena de Indias,Colombia,5
2354,Municipalidad de Bellavista,Peru,13
2355,Municipalidad de La Unión,Costa Rica,6
2356,Itagüí,Colombia,5
2357,Municipalidad Distrital de La Molina,Peru,13
2358,Prefeitura de Brumadinho,Brazil,3
2359,Zinacantepec,Mexico,10
2360,Santa Bárbara (Costa Rica),Costa Rica,6
2361,Mongua,Colombia,5
2362,Alcaldia Distrital de Cartagena de Indias,Colombia,5
2363,Prefeitura de Itatiba,Brazil,3
2364,San Carlos Sud,Argentina,1
2365,Playa del Carmen,Mexico,10
2366,Guarco,Costa Rica,6
2367,Municipalidad de Belén,Costa Rica,6
2368,San Carlos Sud,Argentina,1
2369,San Carlos Sud,Argentina,1
2370,Municipalidad de San José,Costa Rica,6
2371,Municipio de Maneiro,Venezuela,15
2372,Prefeitura de Presidente Prudente,Brazil,3
2373,Ciudad de Juárez,Mexico,10
2374,Municipality of Coronel Dominguez,Argentina,1
2375,Municipality of San Pedro Tlaquepaque,Mexico,10
2376,Prefeitura de Extrema,Brazil,3
