630,51.82.182.33,desktop,OS X,Firefox
631,190.23.53.100,smartphone,Others,Samsung Internet
632,6.17.208.40,desktop,Others,Android
633,239.223.159.82,desktop,OS X,KaiOS
634,250.118.214.50,desktop,OS X,KaiOS
635,101.199.159.165,smartphone,Others,Unknown
636,73.42.220.139,TV,Unknown,Chrome
637,153.3.45.28,smartphone,Others,Samsung Internet
639,204.27.206.214,desktop,Chrome OS,Chrome
640,11.105.130.69,desktop,OS X,Safari
641,200.128.92.88,TV,Unknown,KaiOS
642,247.224.98.246,smartphone,OS X,Puffin
643,13.7.160.114,desktop,Windows,Opera
644,48.24.134.255,desktop,OS X,Puffin
645,117.31.65.242,TV,Unknown,KaiOS
646,194.161.232.79,smartphone,OS X,KaiOS
647,243.161.237.147,desktop,OS X,Other
648,97.155.34.37,desktop,Chrome OS,Chrome
649,177.154.116.0,smartphone,OS X,Puffin
650,137.163.32.156,desktop,Others,Unknown
651,137.60.59.153,smartphone,Others,Other
652,220.65.255.215,desktop,Linux,Puffin
653,9.111.235.97,smartphone,Others,Other
654,222.76.144.248,smartphone,Others,Firefox
655,70.126.56.148,smartphone,OS X,Opera
656,108.58.85.149,desktop,OS X,Other
657,38.219.135.135,desktop,OS X,KaiOS
658,185.49.139.119,smartphone,Others,Chrome
659,113.61.35.204,desktop,Chrome OS,Chrome
660,135.30.68.34,desktop,OS X,Opera
661,117.122.176.191,smartphone,Others,Android
662,215.63.223.24,desktop,Others,Other
663,4.157.119.101,TV,Unknown,Chrome
664,98.37.225.246,desktop,Chrome OS,Chrome
665,6.238.218.176,smartphone,Others,Samsung Internet
666,59.81.77.7,TV,Unknown,Opera
667,89.91.95.236,desktop,Linux,Opera
668,79.41.60.111,desktop,Others,Chrome
669,43.101.57.231,desktop,Linux,Opera
670,187.109.178.12,TV,Unknown,Firefox
671,106.158.112.14,smartphone,OS X,Puffin
672,80.162.124.82,desktop,Windows,Unknown
673,50.253.192.237,smartphone,OS X,Unknown
674,92.224.84.189,desktop,Windows,Unknown
675,92.177.136.15,desktop,Linux,Opera
676,165.149.183.220,smartphone,Others,Firefox
677,120.31.132.175,smartphone,OS X,Other
678,25.110.187.199,smartphone,OS X,Unknown
679,134.199.137.184,desktop,Others,Samsung Internet
680,211.157.238.203,TV,Unknown,KaiOS
681,114.176.201.36,TV,Unknown,Firefox
682,109.36.191.214,desktop,Windows,Edge
683,217.97.148.64,smartphone,Others,Android
684,249.192.107.46,desktop,Chrome OS,Chrome
685,47.183.72.204,smartphone,Others,Android
686,93.34.168.10,smartphone,Others,Android
687,234.171.248.176,desktop,Linux,Unknown
688,233.92.141.182,smartphone,Others,Firefox
689,56.159.216.20,desktop,Chrome OS,Chrome
690,210.245.6.84,smartphone,OS X,Safari
691,22.45.194.76,desktop,OS X,KaiOS
692,148.240.51.228,smartphone,Others,Chrome
693,52.50.115.94,desktop,Windows,Unknown
694,207.132.75.119,smartphone,Others,Samsung Internet
695,246.150.183.124,smartphone,OS X,KaiOS
696,21.116.161.164,TV,Unknown,Puffin
697,16.95.75.162,desktop,OS X,Unknown
698,80.144.209.136,desktop,Chrome OS,Chrome
699,136.32.197.55,TV,Unknown,Opera
700,80.123.212.148,desktop,Linux,Opera
701,136.102.162.29,smartphone,OS X,Other
702,19.190.19.59,desktop,Linux,Firefox
704,110.103.63.194,desktop,Others,Unknown
705,178.92.131.186,smartphone,OS X,KaiOS
706,105.175.113.66,TV,Unknown,KaiOS
707,27.201.150.197,smartphone,OS X,Firefox
708,238.29.119.182,desktop,Windows,Other
709,46.171.193.237,desktop,OS X,KaiOS
710,177.203.211.29,smartphone,OS X,Safari
711,58.190.227.0,smartphone,OS X,Other
712,229.28.193.7,smartphone,Others,Samsung Internet
713,149.46.185.12,TV,Unknown,Firefox
714,151.134.190.35,smartphone,OS X,Puffin
715,33.114.243.167,smartphone,OS X,Firefox
716,104.74.195.154,desktop,OS X,Opera
717,109.18.172.212,smartphone,OS X,KaiOS
718,43.8.36.19,smartphone,Others,Other
719,208.102.242.26,desktop,Linux,Chrome
720,57.189.202.98,TV,Unknown,Opera
721,50.153.83.115,desktop,Others,Firefox
722,159.184.150.135,TV,Unknown,Unknown
723,222.65.218.67,smartphone,Others,Other
724,66.231.167.211,TV,Unknown,Edge
725,90.168.10.134,desktop,Others,Firefox
726,203.83.220.72,desktop,Windows,Puffin
727,173.224.238.209,smartphone,Others,Unknown
728,62.64.200.53,TV,Unknown,Edge
729,183.105.115.49,desktop,Linux,Puffin
730,190.248.7.55,desktop,Others,Chrome
731,131.233.183.69,TV,Unknown,Edge
732,177.106.253.174,desktop,Chrome OS,Chrome
733,228.235.69.161,TV,Unknown,Opera
734,87.190.145.67,smartphone,OS X,Other
735,182.68.145.179,desktop,OS X,Other
736,69.190.39.107,smartphone,Others,Other
737,237.152.101.49,desktop,Linux,Puffin
739,110.108.214.142,smartphone,Others,Chrome
740,232.59.55.94,desktop,Linux,Chromium
741,80.28.36.220,desktop,Chrome OS,Chrome
742,69.153.241.49,desktop,OS X,KaiOS
743,104.29.118.109,TV,Unknown,Puffin
744,239.136.18.131,desktop,Chrome OS,Chrome
745,156.179.102.209,smartphone,OS X,Other
746,12.179.49.131,TV,Unknown,Edge
747,220.194.224.168,desktop,Windows,Puffin
748,166.112.215.92,desktop,Others,Chrome
749,41.27.206.233,smartphone,Others,Unknown
750,75.116.230.19,smartphone,OS X,Unknown
751,102.148.101.230,desktop,Linux,Firefox
752,213.4.228.62,desktop,Linux,Opera
753,229.239.34.205,TV,Unknown,Firefox
754,203.44.132.15,smartphone,OS X,Other
755,123.166.235.76,smartphone,OS X,Firefox
756,154.145.248.7,smartphone,OS X,Firefox
757,202.95.18.173,TV,Unknown,Edge
758,104.129.98.244,desktop,Linux,Unknown
759,40.119.173.137,desktop,Others,Chrome
760,185.9.240.211,smartphone,OS X,KaiOS
761,220.161.21.1,TV,Unknown,Edge
762,49.105.127.209,desktop,Chrome OS,Chrome
763,155.213.47.96,desktop,Linux,Chrome
764,9.120.113.28,desktop,Chrome OS,Chrome
765,216.217.7.197,desktop,Linux,Opera
766,248.153.241.41,TV,Unknown,Other
767,20.181.195.237,smartphone,Others,Android
768,224.167.72.179,smartphone,Others,Firefox
769,149.82.141.51,smartphone,OS X,Safari
770,175.252.202.39,smartphone,OS X,Unknown
771,54.234.100.156,smartphone,Others,Chrome
772,137.88.26.167,desktop,Chrome OS,Chrome
774,133.70.94.122,smartphone,OS X,KaiOS
775,54.242.244.28,TV,Unknown,Safari
776,225.105.34.253,desktop,OS X,Firefox
777,64.208.9.106,smartphone,Others,Android
778,109.91.137.128,smartphone,Others,Firefox
779,240.130.71.73,desktop,Chrome OS,Chrome
780,210.190.163.67,TV,Unknown,Firefox
781,154.161.194.57,smartphone,Others,Other
782,72.83.172.95,desktop,Others,Samsung Internet
783,113.252.229.204,desktop,Linux,Unknown
784,213.65.141.205,desktop,Others,Firefox
785,243.164.163.83,smartphone,Others,Firefox
786,45.235.193.53,desktop,Chrome OS,Chrome
787,6.86.6.91,desktop,Linux,Chromium
788,247.58.30.232,smartphone,Others,Chrome
789,209.196.85.151,TV,Unknown,Puffin
790,15.210.82.18,smartphone,Others,Firefox
791,146.231.152.230,desktop,Chrome OS,Chrome
792,212.73.226.156,smartphone,OS X,Firefox
793,117.244.104.79,smartphone,OS X,Other
794,149.240.132.16,smartphone,OS X,Unknown
795,116.78.102.184,smartphone,OS X,Opera
796,142.200.167.228,desktop,Linux,Unknown
797,26.196.51.23,smartphone,OS X,Unknown
798,241.223.48.199,TV,Unknown,Other
799,227.125.29.63,smartphone,OS X,Safari
800,158.80.246.110,smartphone,Others,Firefox
801,246.139.137.106,desktop,Others,Android
802,167.38.195.205,smartphone,Others,Other
803,221.244.216.151,desktop,Linux,Opera
804,187.14.248.50,smartphone,Others,Android
806,201.100.63.159,desktop,Linux,Firefox
807,171.74.12.85,smartphone,OS X,Safari
808,128.106.226.149,smartphone,Others,Other
809,187.38.25.91,smartphone,OS X,Other
810,224.48.245.162,smartphone,Others,Chrome
811,216.18.242.79,desktop,Others,Unknown
812,133.181.71.53,desktop,Chrome OS,Chrome
813,50.63.247.21,smartphone,OS X,Opera
814,50.124.244.136,smartphone,Others,Chrome
815,100.40.141.35,desktop,Chrome OS,Chrome
816,170.146.114.215,TV,Unknown,Unknown
817,136.159.116.78,desktop,Others,Other
818,78.41.247.38,smartphone,OS X,Puffin
819,223.140.37.96,desktop,Chrome OS,Chrome
820,98.155.166.238,smartphone,OS X,Safari
821,207.56.11.208,desktop,OS X,Unknown
822,99.143.206.168,smartphone,OS X,Safari
823,0.36.49.110,desktop,Chrome OS,Chrome
824,192.246.253.67,smartphone,Others,Firefox
825,18.127.37.245,TV,Unknown,Other
826,34.17.26.22,desktop,Linux,Opera
827,28.26.58.32,desktop,Others,Android
828,103.141.220.219,desktop,Chrome OS,Chrome
829,234.47.92.123,desktop,Others,Android
830,181.33.244.160,desktop,OS X,Puffin
831,32.213.201.199,TV,Unknown,Other
832,161.202.10.132,desktop,OS X,Safari
833,186.168.240.156,smartphone,OS X,Opera
834,54.148.252.2,desktop,Others,Firefox
835,27.112.87.108,smartphone,Others,Unknown
836,179.132.51.140,desktop,Linux,Firefox
837,134.200.2.103,desktop,Chrome OS,Chrome
838,134.124.71.173,desktop,Windows,Edge
839,72.251.202.245,desktop,Linux,Chromium
841,119.68.212.38,smartphone,Others,Unknown
842,1.12.239.2,smartphone,Others,Unknown
843,104.126.79.124,TV,Unknown,Unknown
844,153.82.51.43,smartphone,Others,Android
845,111.142.196.220,desktop,OS X,Safari
846,207.173.234.152,TV,Unknown,Puffin
847,121.157.62.129,smartphone,OS X,Unknown
848,172.120.191.242,smartphone,Others,Android
849,132.119.27.137,TV,Unknown,Unknown
850,133.138.187.113,smartphone,Others,Chrome
851,58.89.129.223,desktop,OS X,Other
852,251.213.25.1,smartphone,OS X,Puffin
853,10.185.37.5,desktop,Others,Other
854,3.104.169.176,smartphone,Others,Firefox
856,124.21.87.97,desktop,Others,Unknown
857,40.252.86.135,desktop,OS X,Firefox
858,198.231.67.167,smartphone,Others,Unknown
859,150.245.141.135,desktop,Chrome OS,Chrome
860,30.186.190.206,smartphone,Others,Chrome
861,223.175.242.66,desktop,OS X,KaiOS
862,146.165.209.129,smartphone,Others,Samsung Internet
863,24.216.245.110,desktop,Linux,Other
864,163.199.154.211,desktop,Chrome OS,Chrome
865,82.51.17.176,TV,Unknown,Other
866,183.124.247.172,desktop,Linux,Chrome
867,54.235.69.29,desktop,Windows,Chrome
868,216.254.78.25,TV,Unknown,Edge
869,114.209.196.249,desktop,Linux,Chromium
870,214.209.248.236,desktop,Windows,Edge
871,134.247.93.16,desktop,Linux,Puffin
872,2.134.33.108,smartphone,Others,Chrome
873,237.225.78.63,desktop,Others,Other
874,9.241.125.88,desktop,Windows,Unknown
875,199.250.113.94,desktop,Linux,Chromium
876,110.218.161.157,smartphone,OS X,Safari
877,237.42.103.82,desktop,Others,Firefox
878,41.206.112.21,desktop,Linux,Chromium
879,115.234.76.220,smartphone,OS X,KaiOS
880,36.69.218.223,desktop,Chrome OS,Chrome
881,41.180.47.33,desktop,OS X,Puffin
882,222.47.220.34,desktop,Linux,Other
883,77.233.107.215,smartphone,Others,Other
885,206.191.51.134,smartphone,OS X,Firefox
886,193.48.227.198,smartphone,OS X,Safari
887,166.36.194.116,smartphone,Others,Unknown
888,164.194.215.239,desktop,Linux,Puffin
889,83.243.224.143,smartphone,OS X,Unknown
890,145.52.1.169,desktop,Linux,Firefox
891,216.202.29.197,desktop,OS X,Safari
892,15.81.245.232,smartphone,Others,Firefox
893,228.181.246.41,desktop,OS X,KaiOS
894,208.119.175.144,desktop,Others,Other
895,171.125.136.173,desktop,Chrome OS,Chrome
896,179.188.120.236,desktop,Linux,Unknown
897,0.70.165.16,desktop,Others,Samsung Internet
898,1.147.229.96,smartphone,Others,Other
899,174.64.97.114,TV,Unknown,Edge
900,65.124.198.54,desktop,Linux,Unknown
901,164.50.100.142,desktop,Others,Other
902,147.176.10.12,TV,Unknown,Edge
903,102.243.234.151,smartphone,Others,Chrome
904,155.226.90.94,desktop,Chrome OS,Chrome
905,26.161.130.114,desktop,OS X,Firefox
906,148.149.118.174,TV,Unknown,Firefox
907,195.151.235.65,desktop,Windows,Other
908,107.73.125.248,smartphone,OS X,KaiOS
909,128.143.5.55,TV,Unknown,KaiOS
910,98.155.106.19,desktop,Linux,Other
912,20.142.188.250,TV,Unknown,Edge
913,70.214.103.216,smartphone,Others,Chrome
914,110.165.129.126,TV,Unknown,Puffin
915,97.243.244.64,smartphone,Others,Chrome
916,157.78.202.75,desktop,Others,Chrome
917,70.156.223.41,TV,Unknown,KaiOS
918,142.198.244.8,smartphone,Others,Other
919,154.235.103.217,smartphone,Others,Samsung Internet
920,47.33.178.161,TV,Unknown,Opera
921,209.8.17.201,smartphone,OS X,Unknown
923,17.179.86.58,desktop,Others,Firefox
924,227.217.152.140,desktop,OS X,KaiOS
925,53.78.37.134,desktop,OS X,KaiOS
926,79.75.224.190,TV,Unknown,Edge
927,89.1.125.225,TV,Unknown,KaiOS
928,254.230.161.89,desktop,Linux,Unknown
929,75.237.164.62,TV,Unknown,Chrome
930,199.44.145.86,smartphone,Others,Android
931,136.146.194.19,smartphone,OS X,Firefox
932,179.93.123.148,smartphone,OS X,Puffin
933,204.43.54.151,desktop,OS X,KaiOS
934,241.161.154.65,smartphone,Others,Chrome
935,244.142.27.16,smartphone,OS X,Firefox
936,184.253.68.71,TV,Unknown,KaiOS
937,176.78.63.112,TV,Unknown,Opera
938,187.62.209.248,smartphone,Others,Samsung Internet
939,110.123.65.127,desktop,OS X,KaiOS
940,204.220.204.128,desktop,OS X,Puffin
941,68.7.143.118,smartphone,Others,Unknown
942,117.8.108.23,desktop,Linux,Opera
943,240.189.168.61,desktop,Windows,Edge
944,156.42.199.97,desktop,Others,Firefox
945,110.91.164.61,desktop,Chrome OS,Chrome
947,36.9.170.190,desktop,Windows,Edge
948,237.130.132.102,desktop,Others,Firefox
949,0.20.232.130,smartphone,Others,Chrome
950,129.105.167.32,desktop,Windows,Firefox
951,192.199.34.238,smartphone,OS X,KaiOS
952,167.34.20.1,TV,Unknown,Other
953,46.51.16.37,desktop,Linux,Opera
954,184.177.34.58,desktop,OS X,KaiOS
955,222.245.208.180,desktop,Others,Android
956,201.151.230.176,smartphone,OS X,Opera
957,71.213.237.134,desktop,Others,Firefox
958,221.157.78.145,desktop,Chrome OS,Chrome
959,45.96.207.54,desktop,OS X,Safari
960,235.189.166.153,desktop,Linux,Puffin
961,70.126.136.106,TV,Unknown,Chrome
962,42.149.217.74,desktop,Windows,Puffin
964,200.118.222.209,TV,Unknown,Edge
965,174.62.197.142,smartphone,Others,Unknown
966,198.208.254.112,desktop,Linux,Chromium
967,243.194.205.165,desktop,Linux,Opera
968,151.156.47.191,desktop,Others,Other
969,44.112.148.91,desktop,Others,Firefox
970,130.98.184.144,desktop,Chrome OS,Chrome
971,244.144.167.126,desktop,Others,Other
972,126.12.249.51,TV,Unknown,Edge
973,111.175.9.180,smartphone,OS X,Firefox
974,236.189.177.222,desktop,OS X,Puffin
975,28.46.63.68,desktop,Windows,Edge
976,74.180.232.15,TV,Unknown,Firefox
977,42.236.219.250,TV,Unknown,Other
978,86.190.21.198,desktop,Windows,Unknown
979,167.32.44.122,desktop,OS X,Puffin
980,235.84.114.236,smartphone,Others,Unknown
981,198.171.40.11,smartphone,Others,Firefox
982,156.150.123.25,smartphone,OS X,Safari
983,236.76.69.120,desktop,Others,Android
984,188.176.65.74,desktop,Others,Firefox
985,233.5.236.61,desktop,Windows,Firefox
986,72.188.46.239,desktop,Windows,Puffin
987,204.105.47.144,desktop,Chrome OS,Chrome
988,38.253.193.187,desktop,Windows,Firefox
989,129.252.6.217,desktop,Windows,Firefox
990,0.56.251.28,smartphone,OS X,Puffin
991,250.100.85.218,desktop,Others,Unknown
992,11.40.255.146,smartphone,Others,Android
993,170.87.123.160,smartphone,OS X,Safari
994,93.108.187.3,TV,Unknown,Unknown
995,94.168.156.69,desktop,Linux,Chromium
996,229.98.109.183,smartphone,OS X,Unknown
998,91.121.158.80,TV,Unknown,Firefox
999,141.224.2.47,smartphone,Others,Other
1000,71.62.250.139,desktop,Chrome OS,Chrome
